id,latitude,longitude,heading,speed_over_ground,last_ais_updated_at,created_at,updated_at,nav_status_code,vessel_id,course,collection_type,source,need_to_scan,velocity
3963619850,"5,69365","79,62168",300,"15,8",2021-03-29 6:56:21,2021-03-29 10:05:22,2021-03-29 10:05:22,0,15502,"297,8",1,spire,,
3963637154,"6,02434","79,04467833",301,"15,1",2021-03-29 9:30:33,2021-03-29 10:08:40,2021-03-29 10:08:40,0,15502,"303,1",1,spire,,
3963637159,"6,014633333","79,05952833",300,15,2021-03-29 9:26:20,2021-03-29 10:08:40,2021-03-29 10:08:40,0,15502,"302,7",1,spire,,
3963637160,"6,018125","79,0542",300,15,2021-03-29 9:27:50,2021-03-29 10:08:40,2021-03-29 10:08:40,0,15502,"302,9",1,spire,,
3963659709,"6,094091667","78,93679333",301,"15,1",2021-03-29 10:01:06,2021-03-29 10:18:56,2021-03-29 10:18:56,0,15502,"302,2",1,spire,,
3963664370,"6,086198333","78,949315",301,"15,1",2021-03-29 9:57:37,2021-03-29 10:20:51,2021-03-29 10:20:51,0,15502,"302,4",1,spire,,
3963664371,"6,082806667","78,95467",300,"15,1",2021-03-29 9:56:07,2021-03-29 10:20:51,2021-03-29 10:20:51,0,15502,"302,2",1,spire,,
3963664372,"6,092295","78,93964833",300,"15,1",2021-03-29 10:00:19,2021-03-29 10:20:51,2021-03-29 10:20:51,0,15502,"301,8",1,spire,,
3963664373,"6,09207","78,94000333",300,"15,1",2021-03-29 10:00:12,2021-03-29 10:20:51,2021-03-29 10:20:51,0,15502,"301,7",1,spire,,
3963664374,"6,0839","78,952945",300,"15,1",2021-03-29 9:56:37,2021-03-29 10:20:51,2021-03-29 10:20:51,0,15502,"302,1",1,spire,,
3963670738,"6,05821","78,993115",300,"15,2",2021-03-29 9:45:14,2021-03-29 10:25:33,2021-03-29 10:25:33,0,15502,"302,7",1,spire,,
3963670743,"6,056823333","78,99525333",300,"15,2",2021-03-29 9:44:37,2021-03-29 10:25:33,2021-03-29 10:25:33,0,15502,"302,7",1,spire,,
3963670745,"6,047455","79,00944333",300,"15,2",2021-03-29 9:40:37,2021-03-29 10:25:33,2021-03-29 10:25:33,0,15502,"303,2",1,spire,,
3963689911,"6,091805","78,94042167",300,"15,1",2021-03-29 9:59:57,2021-03-29 10:37:08,2021-03-29 10:37:08,0,15502,"301,6",1,spire,,
3963689914,"6,094091667","78,93679333",301,"15,1",2021-03-29 10:00:58,2021-03-29 10:37:08,2021-03-29 10:37:08,0,15502,"302,2",1,spire,,
3963689915,"6,088506667","78,94567167",300,"15,1",2021-03-29 9:58:27,2021-03-29 10:37:08,2021-03-29 10:37:08,0,15502,302,1,spire,,
3963689917,"6,082806667","78,95467",300,"15,1",2021-03-29 9:55:57,2021-03-29 10:37:08,2021-03-29 10:37:08,0,15502,"302,2",1,spire,,
3963689918,"6,085518333","78,95038833",301,"15,1",2021-03-29 9:57:10,2021-03-29 10:37:08,2021-03-29 10:37:08,0,15502,"302,4",1,spire,,
3963689919,"6,0839","78,952945",300,"15,1",2021-03-29 9:56:27,2021-03-29 10:37:08,2021-03-29 10:37:08,0,15502,"302,1",1,spire,,
3963689920,"6,087106667","78,94789167",301,"15,2",2021-03-29 9:57:52,2021-03-29 10:37:08,2021-03-29 10:37:08,0,15502,"302,4",1,spire,,
3963689921,"6,086198333","78,949315",301,"15,1",2021-03-29 9:57:27,2021-03-29 10:37:08,2021-03-29 10:37:08,0,15502,"302,4",1,spire,,
3963706653,"6,13684","78,862415",296,"14,7",2021-03-29 10:21:46,2021-03-29 10:44:56,2021-03-29 10:44:56,0,15502,"297,8",1,spire,,
3963706667,"6,136258333","78,8635",296,"14,7",2021-03-29 10:21:27,2021-03-29 10:44:56,2021-03-29 10:44:56,0,15502,"297,7",1,spire,,
3963712465,"6,139356667","78,85772333",296,"14,7",2021-03-29 10:22:57,2021-03-29 10:46:53,2021-03-29 10:46:53,0,15502,"298,2",1,spire,,
3963712502,"6,136258333","78,8635",296,"14,7",2021-03-29 10:21:20,2021-03-29 10:46:53,2021-03-29 10:46:53,0,15502,"297,7",1,spire,,
3963712508,"6,13684","78,862415",296,"14,7",2021-03-29 10:21:39,2021-03-29 10:46:53,2021-03-29 10:46:53,0,15502,"297,8",1,spire,,
3963712509,"6,1361","78,86380167",296,"14,7",2021-03-29 10:21:15,2021-03-29 10:46:53,2021-03-29 10:46:53,0,15502,"297,8",1,spire,,
3963712510,"6,138966667","78,858445",296,"14,7",2021-03-29 10:22:45,2021-03-29 10:46:53,2021-03-29 10:46:53,0,15502,"298,1",1,spire,,
3963743792,"39,10666667","119,1816667",511,0,2021-03-28 17:53:00,2021-03-29 10:59:59,2021-03-29 10:59:59,15,15502,0,1,spire,,
3963743813,"6,128053333","78,87868333",297,"14,7",2021-03-29 10:17:06,2021-03-29 10:59:59,2021-03-29 10:59:59,0,15502,"298,7",1,spire,,
3963743814,"6,13202","78,87146833",296,"14,8",2021-03-29 10:19:06,2021-03-29 10:59:59,2021-03-29 10:59:59,0,15502,"298,5",1,spire,,
3963743817,"6,131233333","78,87291333",296,"14,8",2021-03-29 10:18:42,2021-03-29 10:59:59,2021-03-29 10:59:59,0,15502,"298,5",1,spire,,
3963743820,"6,132796667","78,87002333",296,"14,7",2021-03-29 10:19:30,2021-03-29 10:59:59,2021-03-29 10:59:59,0,15502,"298,1",1,spire,,
3963752214,"6,136258333","78,8635",296,"14,7",2021-03-29 10:21:18,2021-03-29 11:02:43,2021-03-29 11:02:43,0,15502,"297,7",1,spire,,
3963763995,"6,107111667","78,916485",299,"15,1",2021-03-29 10:06:31,2021-03-29 11:07:56,2021-03-29 11:07:56,0,15502,"301,7",1,spire,,
3963764006,"6,104411667","78,92078",300,"15,2",2021-03-29 10:05:20,2021-03-29 11:07:56,2021-03-29 11:07:56,0,15502,"302,3",1,spire,,
3963853453,"6,216433333","78,714135",295,"14,3",2021-03-29 11:03:08,2021-03-29 11:24:57,2021-03-29 11:24:57,0,15502,"296,1",1,spire,,
3963903371,"5,954308333","79,15782333",297,"14,8",2021-03-29 8:58:28,2021-03-29 11:40:46,2021-03-29 11:40:46,0,15502,"299,9",1,spire,,
3963903454,"5,946345","79,17125833",299,"15,3",2021-03-29 8:54:46,2021-03-29 11:40:46,2021-03-29 11:40:46,0,15502,"300,4",1,spire,,
3963903475,"5,948093333","79,168335",299,"15,3",2021-03-29 8:55:34,2021-03-29 11:40:46,2021-03-29 11:40:46,0,15502,"300,6",1,spire,,
3963903478,"5,94831","79,16797167",299,"15,2",2021-03-29 8:55:40,2021-03-29 11:40:46,2021-03-29 11:40:46,0,15502,"300,6",1,spire,,
3963903480,"5,951125","79,16326667",298,"15,1",2021-03-29 8:56:58,2021-03-29 11:40:46,2021-03-29 11:40:46,0,15502,"300,5",1,spire,,
3963935898,"39,10736333","119,1826417",511,0,2021-03-29 10:36:27,2021-03-29 11:44:52,2021-03-29 11:44:52,15,15502,0,1,spire,,
3963935919,"5,731298333","79,55142",299,"15,4",2021-03-29 7:14:37,2021-03-29 11:44:52,2021-03-29 11:44:52,0,15502,"298,3",1,spire,,
3963983384,"5,717935","79,57593167",300,"15,7",2021-03-29 7:08:12,2021-03-29 11:51:52,2021-03-29 11:51:52,0,15502,"297,9",1,spire,,
3963983403,"5,717073333","79,57755",300,"15,7",2021-03-29 7:07:48,2021-03-29 11:51:52,2021-03-29 11:51:52,0,15502,"297,9",1,spire,,
3963983422,"5,719116667","79,57373",300,"15,7",2021-03-29 7:08:47,2021-03-29 11:51:52,2021-03-29 11:51:52,0,15502,298,1,spire,,
3963983435,"5,729606667","79,55450833",299,"15,4",2021-03-29 7:13:49,2021-03-29 11:51:52,2021-03-29 11:51:52,0,15502,"298,3",1,spire,,
3964528361,"5,505851667","80,19699333",287,"16,2",2021-03-29 4:40:43,2021-03-29 14:15:52,2021-03-29 14:15:52,0,15502,285,1,spire,,
3964528364,"5,510985","80,17819167",287,"16,1",2021-03-29 4:45:02,2021-03-29 14:15:52,2021-03-29 14:15:52,0,15502,"284,7",1,spire,,
3964528763,"39,107385","119,1826283",511,"0,4",2021-03-29 14:15:17,2021-03-29 14:15:52,2021-03-29 14:15:52,15,15502,291,0,spire,,
3964549717,"39,107385","119,182625",511,"0,3",2021-03-29 14:20:18,2021-03-29 14:23:41,2021-03-29 14:23:41,15,15502,"105,4",0,spire,,
3964587082,"39,10737833","119,18263",511,"0,2",2021-03-29 14:25:38,2021-03-29 14:32:41,2021-03-29 14:32:41,15,15502,0,0,spire,,
3964619271,"39,107445","119,1825467",511,1,2021-03-29 14:33:18,2021-03-29 14:41:45,2021-03-29 14:41:45,15,15502,"160,9",0,spire,,
3964619449,"39,10737833","119,1825783",511,"0,3",2021-03-29 14:35:18,2021-03-29 14:41:45,2021-03-29 14:41:45,15,15502,"154,7",0,spire,,
3964619606,"39,10736833","119,182585",511,"0,2",2021-03-29 14:40:18,2021-03-29 14:41:45,2021-03-29 14:41:45,15,15502,0,0,spire,,
3964654491,"39,10745833","119,18265",511,"0,2",2021-03-29 14:47:57,2021-03-29 14:49:45,2021-03-29 14:49:45,15,15502,0,0,spire,,
3964671324,"39,10741167","119,18269",511,"0,2",2021-03-29 14:51:37,2021-03-29 14:54:21,2021-03-29 14:54:21,15,15502,0,0,spire,,
3964694258,"39,10740667","119,1826317",511,"0,1",2021-03-29 15:01:17,2021-03-29 15:03:07,2021-03-29 15:03:07,15,15502,0,0,spire,,
3964714831,"39,10740833","119,1826283",511,"0,3",2021-03-29 15:07:57,2021-03-29 15:08:59,2021-03-29 15:08:59,15,15502,"245,8",0,spire,,
3964722598,"39,10740833","119,1826267",511,"0,1",2021-03-29 15:11:37,2021-03-29 15:12:55,2021-03-29 15:12:55,15,15502,0,0,spire,,
3964735565,"39,1074","119,1826217",511,"0,1",2021-03-29 15:18:17,2021-03-29 15:20:00,2021-03-29 15:20:00,15,15502,0,0,spire,,
3964748125,"39,10740333","119,18262",511,"0,2",2021-03-29 15:21:37,2021-03-29 15:23:42,2021-03-29 15:23:42,15,15502,0,0,spire,,
3964768415,"5,497071667","80,236575",282,"16,2",2021-03-29 4:31:51,2021-03-29 15:28:12,2021-03-29 15:28:12,0,15502,"279,1",1,spire,,
3964768462,"39,10739833","119,1826183",511,"0,1",2021-03-29 15:27:37,2021-03-29 15:28:12,2021-03-29 15:28:12,15,15502,0,0,spire,,
3964776370,"39,10739667","119,18262",511,"0,2",2021-03-29 15:30:38,2021-03-29 15:32:12,2021-03-29 15:32:12,15,15502,0,0,spire,,
3964802311,"39,10738833","119,182615",511,"0,2",2021-03-29 15:37:37,2021-03-29 15:39:12,2021-03-29 15:39:12,15,15502,0,0,spire,,
3964818813,"39,10738667","119,1826117",511,"0,1",2021-03-29 15:41:57,2021-03-29 15:44:37,2021-03-29 15:44:37,15,15502,0,0,spire,,
3964903984,"39,10739833","119,1826183",511,"0,1",2021-03-29 15:27:07,2021-03-29 15:59:23,2021-03-29 15:59:23,15,15502,0,1,spire,,
3964903992,"39,10738167","119,1826117",511,"0,1",2021-03-29 15:54:37,2021-03-29 15:59:23,2021-03-29 15:59:23,15,15502,0,0,spire,,
3964904110,"39,10738333","119,1826133",511,"0,3",2021-03-29 15:55:37,2021-03-29 15:59:23,2021-03-29 15:59:23,15,15502,"141,6",0,spire,,
3964931663,"39,10737833","119,1826067",511,"0,1",2021-03-29 16:00:57,2021-03-29 16:02:48,2021-03-29 16:02:48,15,15502,0,0,spire,,
3964989963,"39,10737","119,18262",511,"0,2",2021-03-29 16:08:38,2021-03-29 16:12:20,2021-03-29 16:12:20,15,15502,0,0,spire,,
3964990036,"39,10737167","119,1826267",511,"0,1",2021-03-29 16:10:58,2021-03-29 16:12:20,2021-03-29 16:12:20,15,15502,0,0,spire,,
3965002140,"39,10737333","119,18263",511,"0,2",2021-03-29 16:16:37,2021-03-29 16:18:26,2021-03-29 16:18:26,15,15502,0,0,spire,,
3965011596,"39,10738833","119,1826333",511,"0,2",2021-03-29 16:20:17,2021-03-29 16:22:03,2021-03-29 16:22:03,15,15502,0,0,spire,,
3965014929,"6,61466","77,93868833",295,14,2021-03-29 14:42:10,2021-03-29 16:25:23,2021-03-29 16:25:23,0,15502,"295,3",1,spire,,
3965032346,"39,10735333","119,182675",511,"0,2",2021-03-29 16:26:18,2021-03-29 16:27:56,2021-03-29 16:27:56,15,15502,"184,6",0,spire,,
3965050635,"39,107355","119,18267",511,"0,3",2021-03-29 16:30:37,2021-03-29 16:33:45,2021-03-29 16:33:45,15,15502,"312,2",0,spire,,
3965058142,"39,10736833","119,1826533",511,"0,1",2021-03-29 16:36:18,2021-03-29 16:39:18,2021-03-29 16:39:18,15,15502,0,0,spire,,
3965060901,"39,107385","119,1826383",511,"0,2",2021-03-29 16:40:37,2021-03-29 16:41:37,2021-03-29 16:41:37,15,15502,0,0,spire,,
3965072339,"39,10738167","119,1826367",511,"0,3",2021-03-29 16:45:17,2021-03-29 16:47:12,2021-03-29 16:47:12,15,15502,"62,7",0,spire,,
3965098448,"39,10738333","119,1826433",511,"0,1",2021-03-29 16:50:38,2021-03-29 16:52:17,2021-03-29 16:52:17,15,15502,0,0,spire,,
3965115670,"39,10738667","119,1826383",511,"0,3",2021-03-29 16:56:38,2021-03-29 16:57:58,2021-03-29 16:57:58,15,15502,"193,8",0,spire,,
3965122979,"39,10739","119,18263",511,"0,2",2021-03-29 17:03:17,2021-03-29 17:03:43,2021-03-29 17:03:43,15,15502,0,0,spire,,
3965129820,"39,10739167","119,18263",511,0,2021-03-29 17:05:17,2021-03-29 17:06:47,2021-03-29 17:06:47,15,15502,0,0,spire,,
3965177816,"39,10739333","119,1826317",511,"0,2",2021-03-29 17:12:17,2021-03-29 17:15:39,2021-03-29 17:15:39,15,15502,117,0,spire,,
3965185229,"39,10739833","119,1826433",511,"0,3",2021-03-29 17:15:17,2021-03-29 17:18:25,2021-03-29 17:18:25,15,15502,"334,6",0,spire,,
3965195611,"39,10739333","119,18265",511,"0,2",2021-03-29 17:20:17,2021-03-29 17:22:34,2021-03-29 17:22:34,15,15502,"21,1",0,spire,,
3965199223,"6,83961","77,434985",293,"13,9",2021-03-29 17:03:37,2021-03-29 17:24:03,2021-03-29 17:24:03,0,15502,"294,1",1,spire,,
3965199225,"6,834573333","77,44635167",293,"13,9",2021-03-29 17:00:26,2021-03-29 17:24:03,2021-03-29 17:24:03,0,15502,"293,4",1,spire,,
3965199226,"6,841578333","77,43062",293,"13,9",2021-03-29 17:04:51,2021-03-29 17:24:03,2021-03-29 17:24:03,0,15502,"294,4",1,spire,,
3965199234,"6,811635","77,49862667",293,14,2021-03-29 16:45:46,2021-03-29 17:24:03,2021-03-29 17:24:03,0,15502,"293,6",1,spire,,
3965203942,"6,817241667","77,48577833",293,"13,9",2021-03-29 16:49:22,2021-03-29 17:25:58,2021-03-29 17:25:58,0,15502,"293,7",1,spire,,
3965203953,"6,811818333","77,49820667",293,14,2021-03-29 16:45:52,2021-03-29 17:25:58,2021-03-29 17:25:58,0,15502,"293,5",1,spire,,
3965203955,"6,81966","77,48030333",293,"13,9",2021-03-29 16:51:04,2021-03-29 17:25:58,2021-03-29 17:25:58,0,15502,"294,1",1,spire,,
3965203974,"6,811635","77,49862667",293,14,2021-03-29 16:45:57,2021-03-29 17:25:58,2021-03-29 17:25:58,0,15502,"293,6",1,spire,,
3965203975,"6,806938333","77,509385",293,14,2021-03-29 16:42:56,2021-03-29 17:25:58,2021-03-29 17:25:58,0,15502,"293,7",1,spire,,
3965203982,"6,811818333","77,49820667",293,14,2021-03-29 16:46:03,2021-03-29 17:25:58,2021-03-29 17:25:58,0,15502,"293,5",1,spire,,
3965203986,"6,806781667","77,50974167",293,14,2021-03-29 16:42:50,2021-03-29 17:25:58,2021-03-29 17:25:58,0,15502,"293,7",1,spire,,
3965204010,"39,10739333","119,1826483",511,"0,4",2021-03-29 17:25:17,2021-03-29 17:25:58,2021-03-29 17:25:58,15,15502,"13,7",0,spire,,
3965230951,"39,10742333","119,182655",511,"0,2",2021-03-29 17:30:37,2021-03-29 17:33:11,2021-03-29 17:33:11,15,15502,"348,6",0,spire,,
3965252595,"39,10740833","119,1826483",511,"0,1",2021-03-29 17:35:17,2021-03-29 17:37:40,2021-03-29 17:37:40,15,15502,0,0,spire,,
3965252596,"6,836578333","77,4418",293,"13,9",2021-03-29 17:02:03,2021-03-29 17:37:40,2021-03-29 17:37:40,0,15502,"293,7",1,spire,,
3965252604,"6,834496667","77,44652833",293,"13,9",2021-03-29 17:00:43,2021-03-29 17:37:40,2021-03-29 17:37:40,0,15502,"293,3",1,spire,,
3965252608,"6,835506667","77,444225",293,"13,9",2021-03-29 17:01:20,2021-03-29 17:37:40,2021-03-29 17:37:40,0,15502,"293,4",1,spire,,
3965264472,"6,784703333","77,55990333",293,14,2021-03-29 16:28:48,2021-03-29 17:40:58,2021-03-29 17:40:58,0,15502,"293,8",1,spire,,
3965264507,"6,776986667","77,57748167",293,14,2021-03-29 16:23:54,2021-03-29 17:40:58,2021-03-29 17:40:58,0,15502,"293,9",1,spire,,
3965264508,"6,777325","77,57671",293,14,2021-03-29 16:24:07,2021-03-29 17:40:58,2021-03-29 17:40:58,0,15502,"293,7",1,spire,,
3965264549,"6,831915","77,45246",293,"13,9",2021-03-29 16:58:39,2021-03-29 17:40:58,2021-03-29 17:40:58,0,15502,"293,6",1,spire,,
3965264551,"39,10740667","119,1826433",511,"0,1",2021-03-29 17:40:17,2021-03-29 17:40:58,2021-03-29 17:40:58,15,15502,0,0,spire,,
3965264556,"6,839896667","77,43433333",293,"13,9",2021-03-29 17:03:45,2021-03-29 17:40:58,2021-03-29 17:40:58,0,15502,"294,2",1,spire,,
3965275984,"6,83961","77,434985",293,"13,9",2021-03-29 17:03:33,2021-03-29 17:43:59,2021-03-29 17:43:59,0,15502,"294,1",1,spire,,
3965280520,"39,10740333","119,1826417",511,"0,3",2021-03-29 17:45:57,2021-03-29 17:47:19,2021-03-29 17:47:19,15,15502,"253,4",0,spire,,
3965280534,"6,87754","77,35079167",293,"13,8",2021-03-29 17:27:42,2021-03-29 17:47:19,2021-03-29 17:47:19,0,15502,"294,3",1,spire,,
3965297968,"39,10741667","119,182665",511,"0,2",2021-03-29 17:52:18,2021-03-29 17:53:25,2021-03-29 17:53:25,15,15502,0,0,spire,,
3965303168,"6,807413333","77,50831333",293,14,2021-03-29 16:43:09,2021-03-29 17:55:27,2021-03-29 17:55:27,0,15502,"293,8",1,spire,,
3965303177,"6,801455","77,52186333",293,14,2021-03-29 16:39:22,2021-03-29 17:55:27,2021-03-29 17:55:27,0,15502,"293,5",1,spire,,
3965303178,"6,805425","77,51281667",293,14,2021-03-29 16:41:46,2021-03-29 17:55:27,2021-03-29 17:55:27,0,15502,"293,8",1,spire,,
3965303179,"6,80033","77,52440833",293,14,2021-03-29 16:38:39,2021-03-29 17:55:27,2021-03-29 17:55:27,0,15502,"293,6",1,spire,,
3965310739,"39,107415","119,18266",511,"0,2",2021-03-29 17:55:57,2021-03-29 17:57:44,2021-03-29 17:57:44,15,15502,0,0,spire,,
3965313397,"39,10740333","119,1826517",511,"0,1",2021-03-29 18:00:17,2021-03-29 18:00:48,2021-03-29 18:00:48,15,15502,0,0,spire,,
3965354639,"39,1074","119,1826417",511,"0,1",2021-03-29 18:05:38,2021-03-29 18:12:54,2021-03-29 18:12:54,15,15502,0,0,spire,,
3965355264,"39,10739167","119,1826333",511,"0,1",2021-03-29 18:10:58,2021-03-29 18:12:54,2021-03-29 18:12:54,15,15502,0,0,spire,,
3965393744,"39,1074","119,1826433",511,"0,1",2021-03-29 18:16:57,2021-03-29 18:22:44,2021-03-29 18:22:44,15,15502,0,0,spire,,
3965420180,"39,10739667","119,1826383",511,"0,1",2021-03-29 18:23:38,2021-03-29 18:31:19,2021-03-29 18:31:19,15,15502,0,0,spire,,
3965420187,"6,91016","77,27819333",293,"13,8",2021-03-29 17:48:14,2021-03-29 18:31:19,2021-03-29 18:31:19,0,15502,"293,8",1,spire,,
3965439121,"39,10739167","119,1826383",511,0,2021-03-29 18:31:37,2021-03-29 18:39:12,2021-03-29 18:39:12,15,15502,0,0,spire,,
3965439255,"6,811635","77,49862667",293,14,2021-03-29 16:45:53,2021-03-29 18:39:12,2021-03-29 18:39:12,0,15502,"293,6",1,spire,,
3965439350,"39,10739","119,1826383",511,"0,2",2021-03-29 18:35:17,2021-03-29 18:39:12,2021-03-29 18:39:12,15,15502,"256,3",0,spire,,
3965439396,"6,958288333","77,17113",293,"13,8",2021-03-29 18:18:40,2021-03-29 18:39:12,2021-03-29 18:39:12,0,15502,"294,4",1,spire,,
3965465336,"39,107385","119,1826367",511,"0,2",2021-03-29 18:40:36,2021-03-29 18:46:41,2021-03-29 18:46:41,15,15502,"268,7",0,spire,,
3965465462,"6,880218333","77,34488",293,"13,8",2021-03-29 17:29:09,2021-03-29 18:46:41,2021-03-29 18:46:41,0,15502,"294,5",1,spire,,
3965465584,"39,107385","119,1826283",511,"0,1",2021-03-29 18:45:58,2021-03-29 18:46:41,2021-03-29 18:46:41,15,15502,0,0,spire,,
3965493770,"6,921261667","77,2534",293,"13,8",2021-03-29 17:55:24,2021-03-29 18:54:14,2021-03-29 18:54:14,0,15502,"293,9",1,spire,,
3965493797,"39,10738333","119,1826383",511,0,2021-03-29 18:51:17,2021-03-29 18:54:14,2021-03-29 18:54:14,15,15502,0,0,spire,,
3965511005,"39,10737833","119,182645",511,"0,1",2021-03-29 18:55:36,2021-03-29 18:58:26,2021-03-29 18:58:26,15,15502,0,0,spire,,
3965511056,"6,770341667","77,59268833",293,14,2021-03-29 16:19:37,2021-03-29 18:58:26,2021-03-29 18:58:26,0,15502,"293,1",1,spire,,
3965538836,"39,10734167","119,1826683",511,"0,2",2021-03-29 19:00:37,2021-03-29 19:02:29,2021-03-29 19:02:29,15,15502,"180,5",0,spire,,
3965557019,"6,509206667","78,15726833",295,"14,1",2021-03-29 13:40:10,2021-03-29 19:07:21,2021-03-29 19:07:21,0,15502,"295,9",1,spire,,
3965557031,"6,839455","77,43534667",293,"13,9",2021-03-29 17:03:38,2021-03-29 19:07:21,2021-03-29 19:07:21,0,15502,"294,1",1,spire,,
3965557063,"6,947101667","77,19577",293,"13,8",2021-03-29 18:11:39,2021-03-29 19:07:21,2021-03-29 19:07:21,0,15502,"293,9",1,spire,,
3965557116,"39,10734167","119,1826817",511,"0,2",2021-03-29 19:05:18,2021-03-29 19:07:21,2021-03-29 19:07:21,15,15502,0,0,spire,,
3965571489,"6,994986667","77,09026333",293,"13,6",2021-03-29 18:41:49,2021-03-29 19:11:30,2021-03-29 19:11:30,0,15502,"294,1",1,spire,,
3965571531,"39,10734833","119,1826833",511,"0,2",2021-03-29 19:10:37,2021-03-29 19:11:30,2021-03-29 19:11:30,15,15502,0,0,spire,,
3965585069,"39,10734833","119,1826867",511,"0,2",2021-03-29 19:15:57,2021-03-29 19:17:26,2021-03-29 19:17:26,15,15502,"239,3",0,spire,,
3965609951,"39,10735333","119,18268",511,"0,2",2021-03-29 19:20:37,2021-03-29 19:22:28,2021-03-29 19:22:28,15,15502,0,0,spire,,
3965622129,"6,969148333","77,14714",293,"13,7",2021-03-29 18:25:27,2021-03-29 19:27:59,2021-03-29 19:27:59,0,15502,"294,2",1,spire,,
3965622223,"39,107345","119,1826683",511,"0,1",2021-03-29 19:26:17,2021-03-29 19:27:59,2021-03-29 19:27:59,15,15502,0,0,spire,,
3965652932,"39,10735333","119,182655",511,"0,1",2021-03-29 19:33:37,2021-03-29 19:34:31,2021-03-29 19:34:31,15,15502,0,0,spire,,
3965664467,"39,107355","119,182655",511,"0,1",2021-03-29 19:35:18,2021-03-29 19:38:17,2021-03-29 19:38:17,15,15502,0,0,spire,,
3965710931,"39,10736","119,1826517",511,"0,1",2021-03-29 19:41:17,2021-03-29 19:46:08,2021-03-29 19:46:08,15,15502,0,0,spire,,
3965711451,"39,10736333","119,1826633",511,"0,1",2021-03-29 19:45:17,2021-03-29 19:46:08,2021-03-29 19:46:08,15,15502,0,0,spire,,
3965740758,"39,10736833","119,1826683",511,"0,2",2021-03-29 19:50:37,2021-03-29 19:53:33,2021-03-29 19:53:33,15,15502,0,0,spire,,
3965744209,"39,10737333","119,18267",511,"0,1",2021-03-29 19:55:37,2021-03-29 19:56:21,2021-03-29 19:56:21,15,15502,0,0,spire,,
3965779032,"39,10737667","119,1826667",511,"0,1",2021-03-29 20:10:57,2021-03-29 20:11:30,2021-03-29 20:11:30,15,15502,0,0,spire,,
3965799155,"39,10738167","119,1826567",511,0,2021-03-29 20:16:18,2021-03-29 20:17:53,2021-03-29 20:17:53,15,15502,0,0,spire,,
3965814381,"39,10738167","119,18265",511,"0,1",2021-03-29 20:20:37,2021-03-29 20:22:03,2021-03-29 20:22:03,15,15502,0,0,spire,,
3965849949,"39,10737833","119,18265",511,"0,4",2021-03-29 20:27:58,2021-03-29 20:29:24,2021-03-29 20:29:24,15,15502,"41,3",0,spire,,
3965863581,"39,10738167","119,1826467",511,"0,3",2021-03-29 20:30:18,2021-03-29 20:32:04,2021-03-29 20:32:04,15,15502,"213,7",0,spire,,
3965890384,"39,10738667","119,1826433",511,"0,1",2021-03-29 20:37:57,2021-03-29 20:40:09,2021-03-29 20:40:09,15,15502,0,0,spire,,
3965900196,"7,153546667","76,74626833",299,"13,8",2021-03-29 20:22:09,2021-03-29 20:43:23,2021-03-29 20:43:23,0,15502,302,1,spire,,
3965900197,"7,150516667","76,7511",299,"13,7",2021-03-29 20:20:39,2021-03-29 20:43:23,2021-03-29 20:43:23,0,15502,"301,9",1,spire,,
3965900198,"7,150856667","76,75055667",299,"13,8",2021-03-29 20:20:49,2021-03-29 20:43:23,2021-03-29 20:43:23,0,15502,"301,9",1,spire,,
3965900199,"7,151195","76,75001833",299,"13,7",2021-03-29 20:20:59,2021-03-29 20:43:23,2021-03-29 20:43:23,0,15502,302,1,spire,,
3965900200,"7,147768333","76,75547833",299,"13,8",2021-03-29 20:19:19,2021-03-29 20:43:23,2021-03-29 20:43:23,0,15502,302,1,spire,,
3965900201,"7,151845","76,748995",299,"13,7",2021-03-29 20:21:19,2021-03-29 20:43:23,2021-03-29 20:43:23,0,15502,"302,1",1,spire,,
3965929843,"7,150516667","76,7511",299,"13,7",2021-03-29 20:20:50,2021-03-29 20:47:34,2021-03-29 20:47:34,0,15502,"301,9",1,spire,,
3965929860,"7,14307","76,76316167",299,"13,7",2021-03-29 20:17:10,2021-03-29 20:47:34,2021-03-29 20:47:34,0,15502,"301,2",1,spire,,
3965929864,"7,148776667","76,75387333",299,"13,7",2021-03-29 20:20:00,2021-03-29 20:47:34,2021-03-29 20:47:34,0,15502,"302,1",1,spire,,
3965929937,"39,10738333","119,1826367",511,"0,2",2021-03-29 20:46:38,2021-03-29 20:47:34,2021-03-29 20:47:34,15,15502,0,0,spire,,
3965951232,"39,10738333","119,1826367",511,"0,2",2021-03-29 20:50:18,2021-03-29 20:51:58,2021-03-29 20:51:58,15,15502,"69,9",0,spire,,
3965983928,"39,107385","119,1826383",511,"0,3",2021-03-29 20:59:37,2021-03-29 21:01:07,2021-03-29 21:01:07,15,15502,199,0,spire,,
3966004973,"39,10737667","119,1826517",511,"0,1",2021-03-29 21:07:58,2021-03-29 21:08:52,2021-03-29 21:08:52,15,15502,0,0,spire,,
3966014276,"39,10739167","119,1826233",511,"0,4",2021-03-29 21:13:18,2021-03-29 21:14:19,2021-03-29 21:14:19,15,15502,"225,9",0,spire,,
3966021122,"39,10738333","119,1826217",511,"0,3",2021-03-29 21:15:18,2021-03-29 21:16:31,2021-03-29 21:16:31,15,15502,"244,1",0,spire,,
